title;corporation;nome_cinema;sala;type;cidade;bairro;estado;price;dayOfWeek;dayAndMonth;hour;year;data
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 2;Nacional - Normal;São Paulo;Jardim Boa Vista;São Paulo;41.04;sábado;23/07;13:10;2022;2022-07-23T13:10:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 5;Nacional - 3D;São Paulo;Jardim Boa Vista;São Paulo;50.16;sábado;23/07;14:05;2022;2022-07-23T14:05:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 1;Nacional - Normal;São Paulo;Jardim Boa Vista;São Paulo;41.04;domingo;24/07;16:45;2022;2022-07-24T16:45:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 2;Nacional - Normal;São Paulo;Jardim Boa Vista;São Paulo;41.04;domingo;24/07;13:10;2022;2022-07-24T13:10:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 5;Nacional - 3D;São Paulo;Jardim Boa Vista;São Paulo;50.16;domingo;24/07;14:05;2022;2022-07-24T14:05:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 1;Nacional - Normal;São Paulo;Jardim Boa Vista;São Paulo;25.08;segunda-feira;25/07;16:45;2022;2022-07-25T16:45:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 2;Nacional - Normal;São Paulo;Jardim Boa Vista;São Paulo;25.08;segunda-feira;25/07;13:10;2022;2022-07-25T13:10:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 5;Nacional - 3D;São Paulo;Jardim Boa Vista;São Paulo;31.92;segunda-feira;25/07;14:05;2022;2022-07-25T14:05:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 1;Nacional - Normal;São Paulo;Jardim Boa Vista;São Paulo;25.08;terça-feira;26/07;16:45;2022;2022-07-26T16:45:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 2;Nacional - Normal;São Paulo;Jardim Boa Vista;São Paulo;25.08;terça-feira;26/07;13:10;2022;2022-07-26T13:10:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 5;Nacional - 3D;São Paulo;Jardim Boa Vista;São Paulo;31.92;terça-feira;26/07;14:05;2022;2022-07-26T14:05:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 1;Nacional - Normal;São Paulo;Jardim Boa Vista;São Paulo;25.08;quarta-feira;27/07;16:45;2022;2022-07-27T16:45:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 2;Nacional - Normal;São Paulo;Jardim Boa Vista;São Paulo;25.08;quarta-feira;27/07;13:10;2022;2022-07-27T13:10:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Raposo;Sala 5;Nacional - 3D;São Paulo;Jardim Boa Vista;São Paulo;31.92;quarta-feira;27/07;14:05;2022;2022-07-27T14:05:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;41.04;sexta-feira;22/07;13:30;2022;2022-07-22T13:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;41.04;sexta-feira;22/07;15:50;2022;2022-07-22T15:50:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;41.04;sábado;23/07;13:30;2022;2022-07-23T13:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;41.04;sábado;23/07;15:50;2022;2022-07-23T15:50:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;41.04;domingo;24/07;13:30;2022;2022-07-24T13:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;41.04;domingo;24/07;15:50;2022;2022-07-24T15:50:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;25.08;segunda-feira;25/07;13:30;2022;2022-07-25T13:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;25.08;segunda-feira;25/07;15:50;2022;2022-07-25T15:50:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;31.92;terça-feira;26/07;13:30;2022;2022-07-26T13:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;31.92;terça-feira;26/07;15:50;2022;2022-07-26T15:50:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;31.92;quarta-feira;27/07;13:30;2022;2022-07-27T13:30:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark São Gonçalo;Sala 5;Nacional - Normal;São Gonçalo;São Gonçalo;Rio de Janeiro;31.92;quarta-feira;27/07;15:50;2022;2022-07-27T15:50:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;41.04;sexta-feira;22/07;14:00;2022;2022-07-22T14:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;41.04;sexta-feira;22/07;16:00;2022;2022-07-22T16:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;41.04;sábado;23/07;14:00;2022;2022-07-23T14:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;41.04;sábado;23/07;16:00;2022;2022-07-23T16:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;41.04;domingo;24/07;14:00;2022;2022-07-24T14:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;41.04;domingo;24/07;16:00;2022;2022-07-24T16:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;31.92;segunda-feira;25/07;14:00;2022;2022-07-25T14:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;31.92;segunda-feira;25/07;16:00;2022;2022-07-25T16:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;31.92;terça-feira;26/07;14:00;2022;2022-07-26T14:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;31.92;terça-feira;26/07;16:00;2022;2022-07-26T16:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;31.92;quarta-feira;27/07;14:00;2022;2022-07-27T14:00:00-03:00
Pluft, o Fantasminha;Kinoplex;Kinoplex Maceió;Sala 5;Nacional - Normal;Maceió;Mangabeiras;Alagoas;31.92;quarta-feira;27/07;16:00;2022;2022-07-27T16:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;25.08;sexta-feira;22/07;13:15;2022;2022-07-22T13:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;25.08;sexta-feira;22/07;15:30;2022;2022-07-22T15:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - 3D;Blumenau;Distrito Salto Norte;Santa Catarina;28.5;sexta-feira;22/07;18:00;2022;2022-07-22T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;25.08;sábado;23/07;13:15;2022;2022-07-23T13:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;25.08;sábado;23/07;15:30;2022;2022-07-23T15:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - 3D;Blumenau;Distrito Salto Norte;Santa Catarina;28.5;sábado;23/07;18:00;2022;2022-07-23T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;25.08;domingo;24/07;13:15;2022;2022-07-24T13:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;25.08;domingo;24/07;15:30;2022;2022-07-24T15:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - 3D;Blumenau;Distrito Salto Norte;Santa Catarina;28.5;domingo;24/07;18:00;2022;2022-07-24T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;22.8;segunda-feira;25/07;13:15;2022;2022-07-25T13:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;22.8;segunda-feira;25/07;15:30;2022;2022-07-25T15:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - 3D;Blumenau;Distrito Salto Norte;Santa Catarina;26.22;segunda-feira;25/07;18:00;2022;2022-07-25T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;22.8;terça-feira;26/07;13:15;2022;2022-07-26T13:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;22.8;terça-feira;26/07;15:30;2022;2022-07-26T15:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - 3D;Blumenau;Distrito Salto Norte;Santa Catarina;26.22;terça-feira;26/07;18:00;2022;2022-07-26T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;22.8;quarta-feira;27/07;13:15;2022;2022-07-27T13:15:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - Normal;Blumenau;Distrito Salto Norte;Santa Catarina;22.8;quarta-feira;27/07;15:30;2022;2022-07-27T15:30:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Norte Shopping;Sala 7;Nacional - 3D;Blumenau;Distrito Salto Norte;Santa Catarina;26.22;quarta-feira;27/07;18:00;2022;2022-07-27T18:00:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;45.6;sexta-feira;22/07;13:40;2022;2022-07-22T13:40:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;45.6;sexta-feira;22/07;15:55;2022;2022-07-22T15:55:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;45.6;sábado;23/07;13:40;2022;2022-07-23T13:40:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;45.6;sábado;23/07;15:55;2022;2022-07-23T15:55:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;45.6;domingo;24/07;13:40;2022;2022-07-24T13:40:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;45.6;domingo;24/07;15:55;2022;2022-07-24T15:55:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;31.92;segunda-feira;25/07;13:40;2022;2022-07-25T13:40:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;31.92;segunda-feira;25/07;15:55;2022;2022-07-25T15:55:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;31.92;terça-feira;26/07;13:40;2022;2022-07-26T13:40:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;31.92;terça-feira;26/07;15:55;2022;2022-07-26T15:55:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;31.92;quarta-feira;27/07;13:40;2022;2022-07-27T13:40:00-03:00
Pluft, o Fantasminha;Cinemark;Cinemark Capim Dourado;Sala 4;Nacional - Normal;Palmas;Plano Diretor Norte;Tocantins;31.92;quarta-feira;27/07;15:55;2022;2022-07-27T15:55:00-03:00
Pluft, o Fantasminha;Cine Araújo;Cine Araújo Multiplex Boulevard Campos;Sala 1;Nacional - Normal;Campos dos Goytacazes;Parque Rodoviário;Rio de Janeiro;36.64;sexta-feira;22/07;14:00;2022;2022-07-22T14:00:00-03:00
Pluft, o Fantasminha;Cine Araújo;Cine Araújo Multiplex Boulevard Campos;Sala 1;Nacional - Normal;Campos dos Goytacazes;Parque Rodoviário;Rio de Janeiro;36.64;sexta-feira;22/07;16:00;2022;2022-07-22T16:00:00-03:00
Pluft, o Fantasminha;Cine Araújo;Cine Araújo Multiplex Boulevard Campos;Sala 5;Nacional - 3D;Campos dos Goytacazes;Parque Rodoviário;Rio de Janeiro;41.22;sexta-feira;22/07;13:00;2022;2022-07-22T13:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - 3D;Barueri;Alphaville;São Paulo;59.27;quinta-feira;21/07;20:00;2022;2022-07-21T20:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;49.02;sexta-feira;22/07;13:00;2022;2022-07-22T13:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;49.02;sexta-feira;22/07;15:45;2022;2022-07-22T15:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;52.44;sexta-feira;22/07;18:00;2022;2022-07-22T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - 3D;Barueri;Alphaville;São Paulo;59.27;sexta-feira;22/07;20:00;2022;2022-07-22T20:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;49.02;sábado;23/07;13:00;2022;2022-07-23T13:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;49.02;sábado;23/07;15:45;2022;2022-07-23T15:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;52.44;sábado;23/07;18:00;2022;2022-07-23T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - 3D;Barueri;Alphaville;São Paulo;59.27;sábado;23/07;20:00;2022;2022-07-23T20:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;49.02;domingo;24/07;13:00;2022;2022-07-24T13:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;49.02;domingo;24/07;15:45;2022;2022-07-24T15:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;52.44;domingo;24/07;18:00;2022;2022-07-24T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - 3D;Barueri;Alphaville;São Paulo;59.27;domingo;24/07;20:00;2022;2022-07-24T20:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;45.6;segunda-feira;25/07;13:00;2022;2022-07-25T13:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;45.6;segunda-feira;25/07;15:45;2022;2022-07-25T15:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;45.6;segunda-feira;25/07;18:00;2022;2022-07-25T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - 3D;Barueri;Alphaville;São Paulo;54.72;segunda-feira;25/07;20:00;2022;2022-07-25T20:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;45.6;terça-feira;26/07;13:00;2022;2022-07-26T13:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;45.6;terça-feira;26/07;15:45;2022;2022-07-26T15:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;45.6;terça-feira;26/07;18:00;2022;2022-07-26T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - 3D;Barueri;Alphaville;São Paulo;54.72;terça-feira;26/07;20:00;2022;2022-07-26T20:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;45.6;quarta-feira;27/07;13:00;2022;2022-07-27T13:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;45.6;quarta-feira;27/07;15:45;2022;2022-07-27T15:45:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - Normal;Barueri;Alphaville;São Paulo;45.6;quarta-feira;27/07;18:00;2022;2022-07-27T18:00:00-03:00
Pluft, o Fantasminha;Cinépolis;Cinépolis Iguatemi Alphaville;Sala 5;Nacional - 3D;Barueri;Alphaville;São Paulo;54.72;quarta-feira;27/07;20:00;2022;2022-07-27T20:00:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 1;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;36.48;sexta-feira;22/07;13:40;2022;2022-07-22T13:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;36.48;sexta-feira;22/07;14:45;2022;2022-07-22T14:45:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;36.48;sexta-feira;22/07;16:40;2022;2022-07-22T16:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 1;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;36.48;sábado;23/07;13:40;2022;2022-07-23T13:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;36.48;sábado;23/07;14:45;2022;2022-07-23T14:45:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;36.48;sábado;23/07;16:40;2022;2022-07-23T16:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 1;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;36.48;domingo;24/07;13:40;2022;2022-07-24T13:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;36.48;domingo;24/07;14:45;2022;2022-07-24T14:45:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;36.48;domingo;24/07;16:40;2022;2022-07-24T16:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 1;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;29.64;segunda-feira;25/07;13:40;2022;2022-07-25T13:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;29.64;segunda-feira;25/07;14:45;2022;2022-07-25T14:45:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;29.64;segunda-feira;25/07;16:40;2022;2022-07-25T16:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 1;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;22.8;terça-feira;26/07;13:40;2022;2022-07-26T13:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;22.8;terça-feira;26/07;13:30;2022;2022-07-26T13:30:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;22.8;terça-feira;26/07;15:20;2022;2022-07-26T15:20:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 1;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;29.64;quarta-feira;27/07;13:40;2022;2022-07-27T13:40:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;29.64;quarta-feira;27/07;14:45;2022;2022-07-27T14:45:00-03:00
Pluft, o Fantasminha;Cinesystem;Cinesystem Via Brasil;Sala 2;Nacional - Normal;Rio de Janeiro;Irajá;Rio de Janeiro;29.64;quarta-feira;27/07;16:40;2022;2022-07-27T16:40:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;34.2;sexta-feira;22/07;14:00;2022;2022-07-22T14:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;34.2;sexta-feira;22/07;16:00;2022;2022-07-22T16:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;34.2;sexta-feira;22/07;18:00;2022;2022-07-22T18:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;34.2;sábado;23/07;14:00;2022;2022-07-23T14:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;34.2;sábado;23/07;16:00;2022;2022-07-23T16:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;34.2;sábado;23/07;18:00;2022;2022-07-23T18:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;34.2;domingo;24/07;14:00;2022;2022-07-24T14:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;34.2;domingo;24/07;16:00;2022;2022-07-24T16:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;34.2;domingo;24/07;18:00;2022;2022-07-24T18:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;27.36;segunda-feira;25/07;14:00;2022;2022-07-25T14:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;27.36;segunda-feira;25/07;16:00;2022;2022-07-25T16:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;27.36;segunda-feira;25/07;18:00;2022;2022-07-25T18:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;27.36;terça-feira;26/07;14:00;2022;2022-07-26T14:00:00-03:00
Pluft, o Fantasminha;Cine Show;Cine Show Teresópolis;Sala 2;Nacional - Normal;Teresópolis;Centro;Rio de Janeiro;27.36;terça-feira;26/07;16:00;2022;2022-07-26T16:00:00-03:00
